,Model,Metric,Score
5077,CatBoost,Sensitivity,0.7333333333333333
5078,CatBoost,Sensitivity,0.9777777777777777
5079,CatBoost,Sensitivity,1.0
5080,Decision Tree,Sensitivity,0.8
5081,Decision Tree,Sensitivity,0.8679245283018868
5082,Decision Tree,Sensitivity,0.8222222222222222
5083,Decision Tree,Sensitivity,0.8888888888888888
5084,Decision Tree,Sensitivity,1.0
5085,Linear SVM,Sensitivity,0.8
5086,Linear SVM,Sensitivity,0.9245283018867925
5087,Linear SVM,Sensitivity,0.7111111111111111
5088,Linear SVM,Sensitivity,0.9111111111111111
5089,Linear SVM,Sensitivity,0.9622641509433962
5090,DT-based Bagging,Sensitivity,0.8
5091,DT-based Bagging,Sensitivity,0.9056603773584906
5092,DT-based Bagging,Sensitivity,0.7333333333333333
5093,DT-based Bagging,Sensitivity,0.9777777777777777
5094,DT-based Bagging,Sensitivity,1.0
5095,RandomForest,Sensitivity,0.8
5096,RandomForest,Sensitivity,0.9245283018867925
5097,RandomForest,Sensitivity,0.7333333333333333
5098,RandomForest,Sensitivity,0.9777777777777777
5099,RandomForest,Sensitivity,1.0
5100,AdaBoost,Sensitivity,1.0
5101,AdaBoost,Sensitivity,1.0
5102,AdaBoost,Sensitivity,0.7333333333333333
5103,AdaBoost,Sensitivity,0.9777777777777777
5104,AdaBoost,Sensitivity,0.9622641509433962
5105,GradientBoost,Sensitivity,1.0
5106,GradientBoost,Sensitivity,1.0
5107,GradientBoost,Sensitivity,0.7333333333333333
5108,GradientBoost,Sensitivity,0.9777777777777777
5109,GradientBoost,Sensitivity,1.0
5110,XGBoost,Sensitivity,0.8888888888888888
5111,XGBoost,Sensitivity,0.9622641509433962
5112,XGBoost,Sensitivity,0.7111111111111111
5113,XGBoost,Sensitivity,0.9555555555555556
5114,XGBoost,Sensitivity,1.0
5115,CatBoost,Sensitivity,0.8
5116,CatBoost,Sensitivity,0.9811320754716981
5117,CatBoost,Sensitivity,0.7333333333333333
5118,CatBoost,Sensitivity,0.9777777777777777
5119,CatBoost,Sensitivity,1.0
5120,Decision Tree,Sensitivity,0.8
5121,Decision Tree,Sensitivity,0.8679245283018868
5122,Decision Tree,Sensitivity,0.8222222222222222
5123,Decision Tree,Sensitivity,0.8888888888888888
5124,Decision Tree,Sensitivity,1.0
5125,Linear SVM,Sensitivity,0.8
5126,Linear SVM,Sensitivity,0.9245283018867925
5127,Linear SVM,Sensitivity,0.7111111111111111
5128,Linear SVM,Sensitivity,0.9111111111111111
5129,Linear SVM,Sensitivity,0.9622641509433962
5130,DT-based Bagging,Sensitivity,0.8666666666666667
5131,DT-based Bagging,Sensitivity,0.9622641509433962
5132,DT-based Bagging,Sensitivity,0.7555555555555555
5133,DT-based Bagging,Sensitivity,0.9777777777777777
5134,DT-based Bagging,Sensitivity,1.0
5135,RandomForest,Sensitivity,0.8
5136,RandomForest,Sensitivity,0.9433962264150944
5137,RandomForest,Sensitivity,0.7333333333333333
5138,RandomForest,Sensitivity,0.9777777777777777
5139,RandomForest,Sensitivity,1.0
5140,AdaBoost,Sensitivity,1.0
5141,AdaBoost,Sensitivity,1.0
5142,AdaBoost,Sensitivity,0.7333333333333333
5143,AdaBoost,Sensitivity,0.9777777777777777
5144,AdaBoost,Sensitivity,0.9811320754716981
5145,GradientBoost,Sensitivity,1.0
5146,GradientBoost,Sensitivity,1.0
5147,GradientBoost,Sensitivity,0.7333333333333333
5148,GradientBoost,Sensitivity,0.9777777777777777
5149,GradientBoost,Sensitivity,1.0
5150,XGBoost,Sensitivity,0.8888888888888888
5151,XGBoost,Sensitivity,0.9622641509433962
5152,XGBoost,Sensitivity,0.7111111111111111
5153,XGBoost,Sensitivity,0.9555555555555556
5154,XGBoost,Sensitivity,1.0
5155,CatBoost,Sensitivity,0.8
5156,CatBoost,Sensitivity,0.9811320754716981
5157,CatBoost,Sensitivity,0.7333333333333333
5158,CatBoost,Sensitivity,0.9777777777777777
5159,CatBoost,Sensitivity,1.0
5160,Decision Tree,Sensitivity,0.8
5161,Decision Tree,Sensitivity,0.8679245283018868
5162,Decision Tree,Sensitivity,0.8222222222222222
5163,Decision Tree,Sensitivity,0.8888888888888888
5164,Decision Tree,Sensitivity,1.0
5165,Linear SVM,Sensitivity,0.8
5166,Linear SVM,Sensitivity,0.9245283018867925
5167,Linear SVM,Sensitivity,0.7111111111111111
5168,Linear SVM,Sensitivity,0.9111111111111111
5169,Linear SVM,Sensitivity,0.9622641509433962
5170,DT-based Bagging,Sensitivity,0.9111111111111111
5171,DT-based Bagging,Sensitivity,0.8867924528301887
5172,DT-based Bagging,Sensitivity,0.7777777777777778
5173,DT-based Bagging,Sensitivity,0.9555555555555556
5174,DT-based Bagging,Sensitivity,1.0
5175,RandomForest,Sensitivity,0.8
5176,RandomForest,Sensitivity,0.9245283018867925
5177,RandomForest,Sensitivity,0.7333333333333333
5178,RandomForest,Sensitivity,0.9777777777777777
5179,RandomForest,Sensitivity,0.9811320754716981
5180,AdaBoost,Sensitivity,1.0
5181,AdaBoost,Sensitivity,1.0
5182,AdaBoost,Sensitivity,0.7333333333333333
5183,AdaBoost,Sensitivity,0.9777777777777777
5184,AdaBoost,Sensitivity,0.9433962264150944
5185,GradientBoost,Sensitivity,1.0
5186,GradientBoost,Sensitivity,1.0
5187,GradientBoost,Sensitivity,0.7333333333333333
5188,GradientBoost,Sensitivity,0.9777777777777777
5189,GradientBoost,Sensitivity,1.0
5190,XGBoost,Sensitivity,0.8888888888888888
5191,XGBoost,Sensitivity,0.9622641509433962
5192,XGBoost,Sensitivity,0.7111111111111111
5193,XGBoost,Sensitivity,0.9555555555555556
5194,XGBoost,Sensitivity,1.0
5195,CatBoost,Sensitivity,0.8
5196,CatBoost,Sensitivity,0.9811320754716981
5197,CatBoost,Sensitivity,0.7333333333333333
5198,CatBoost,Sensitivity,0.9777777777777777
5199,CatBoost,Sensitivity,1.0
5200,Decision Tree,Sensitivity,0.8
5201,Decision Tree,Sensitivity,0.8679245283018868
5202,Decision Tree,Sensitivity,0.8222222222222222
5203,Decision Tree,Sensitivity,0.8888888888888888
5204,Decision Tree,Sensitivity,1.0
5205,Linear SVM,Sensitivity,0.8
5206,Linear SVM,Sensitivity,0.9245283018867925
5207,Linear SVM,Sensitivity,0.7111111111111111
5208,Linear SVM,Sensitivity,0.9111111111111111
5209,Linear SVM,Sensitivity,0.9622641509433962
5210,DT-based Bagging,Sensitivity,0.8444444444444444
5211,DT-based Bagging,Sensitivity,0.9811320754716981
5212,DT-based Bagging,Sensitivity,0.7333333333333333
5213,DT-based Bagging,Sensitivity,1.0
5214,DT-based Bagging,Sensitivity,0.9811320754716981
5215,RandomForest,Sensitivity,0.8
5216,RandomForest,Sensitivity,0.9622641509433962
5217,RandomForest,Sensitivity,0.7333333333333333
5218,RandomForest,Sensitivity,0.9777777777777777
5219,RandomForest,Sensitivity,0.9811320754716981
5220,AdaBoost,Sensitivity,1.0
5221,AdaBoost,Sensitivity,1.0
5222,AdaBoost,Sensitivity,0.7333333333333333
5223,AdaBoost,Sensitivity,1.0
5224,AdaBoost,Sensitivity,0.9811320754716981
5225,GradientBoost,Sensitivity,1.0
5226,GradientBoost,Sensitivity,1.0
5227,GradientBoost,Sensitivity,0.7333333333333333
5228,GradientBoost,Sensitivity,0.9777777777777777
5229,GradientBoost,Sensitivity,1.0
5230,XGBoost,Sensitivity,0.8888888888888888
5231,XGBoost,Sensitivity,0.9622641509433962
5232,XGBoost,Sensitivity,0.7111111111111111
5233,XGBoost,Sensitivity,0.9555555555555556
5234,XGBoost,Sensitivity,1.0
5235,CatBoost,Sensitivity,0.8
5236,CatBoost,Sensitivity,0.9811320754716981
5237,CatBoost,Sensitivity,0.7333333333333333
5238,CatBoost,Sensitivity,0.9777777777777777
5239,CatBoost,Sensitivity,1.0
5240,Decision Tree,Sensitivity,0.8
5241,Decision Tree,Sensitivity,0.8679245283018868
5242,Decision Tree,Sensitivity,0.8222222222222222
5243,Decision Tree,Sensitivity,0.8888888888888888
5244,Decision Tree,Sensitivity,1.0
5245,Linear SVM,Sensitivity,0.8
5246,Linear SVM,Sensitivity,0.9245283018867925
5247,Linear SVM,Sensitivity,0.7111111111111111
5248,Linear SVM,Sensitivity,0.9111111111111111
5249,Linear SVM,Sensitivity,0.9622641509433962
5250,DT-based Bagging,Sensitivity,0.8666666666666667
5251,DT-based Bagging,Sensitivity,0.9245283018867925
5252,DT-based Bagging,Sensitivity,0.7333333333333333
5253,DT-based Bagging,Sensitivity,0.9777777777777777
5254,DT-based Bagging,Sensitivity,0.9811320754716981
5255,RandomForest,Sensitivity,0.9111111111111111
5256,RandomForest,Sensitivity,0.9245283018867925
5257,RandomForest,Sensitivity,0.7333333333333333
5258,RandomForest,Sensitivity,0.9777777777777777
5259,RandomForest,Sensitivity,0.9811320754716981
5260,AdaBoost,Sensitivity,1.0
5261,AdaBoost,Sensitivity,1.0
5262,AdaBoost,Sensitivity,0.7333333333333333
5263,AdaBoost,Sensitivity,0.9777777777777777
5264,AdaBoost,Sensitivity,0.9811320754716981
5265,GradientBoost,Sensitivity,1.0
5266,GradientBoost,Sensitivity,1.0
5267,GradientBoost,Sensitivity,0.7333333333333333
5268,GradientBoost,Sensitivity,0.9777777777777777
5269,GradientBoost,Sensitivity,1.0
5270,XGBoost,Sensitivity,0.8888888888888888
5271,XGBoost,Sensitivity,0.9622641509433962
5272,XGBoost,Sensitivity,0.7111111111111111
5273,XGBoost,Sensitivity,0.9555555555555556
5274,XGBoost,Sensitivity,1.0
5275,CatBoost,Sensitivity,0.8
5276,CatBoost,Sensitivity,0.9811320754716981
5277,CatBoost,Sensitivity,0.7333333333333333
5278,CatBoost,Sensitivity,0.9777777777777777
5279,CatBoost,Sensitivity,1.0
5280,Decision Tree,Sensitivity,0.8
5281,Decision Tree,Sensitivity,0.8679245283018868
5282,Decision Tree,Sensitivity,0.8222222222222222
5283,Decision Tree,Sensitivity,0.8888888888888888
5284,Decision Tree,Sensitivity,1.0
5285,Linear SVM,Sensitivity,0.8
5286,Linear SVM,Sensitivity,0.9245283018867925
5287,Linear SVM,Sensitivity,0.7111111111111111
5288,Linear SVM,Sensitivity,0.9111111111111111
5289,Linear SVM,Sensitivity,0.9622641509433962
5290,DT-based Bagging,Sensitivity,0.8
5291,DT-based Bagging,Sensitivity,0.9622641509433962
5292,DT-based Bagging,Sensitivity,0.7333333333333333
5293,DT-based Bagging,Sensitivity,0.9555555555555556
5294,DT-based Bagging,Sensitivity,1.0
5295,RandomForest,Sensitivity,0.8
5296,RandomForest,Sensitivity,0.9433962264150944
5297,RandomForest,Sensitivity,0.7333333333333333
5298,RandomForest,Sensitivity,1.0
5299,RandomForest,Sensitivity,0.9811320754716981
5300,AdaBoost,Sensitivity,1.0
5301,AdaBoost,Sensitivity,1.0
5302,AdaBoost,Sensitivity,0.7333333333333333
5303,AdaBoost,Sensitivity,0.8888888888888888
5304,AdaBoost,Sensitivity,0.9622641509433962
5305,GradientBoost,Sensitivity,1.0
5306,GradientBoost,Sensitivity,1.0
5307,GradientBoost,Sensitivity,0.7333333333333333
5308,GradientBoost,Sensitivity,0.9777777777777777
5309,GradientBoost,Sensitivity,1.0
5310,XGBoost,Sensitivity,0.8888888888888888
5311,XGBoost,Sensitivity,0.9622641509433962
5312,XGBoost,Sensitivity,0.7111111111111111
5313,XGBoost,Sensitivity,0.9555555555555556
5314,XGBoost,Sensitivity,1.0
5315,CatBoost,Sensitivity,0.8
5316,CatBoost,Sensitivity,0.9811320754716981
5317,CatBoost,Sensitivity,0.7333333333333333
5318,CatBoost,Sensitivity,0.9777777777777777
5319,CatBoost,Sensitivity,1.0
5320,Decision Tree,Sensitivity,0.8
5321,Decision Tree,Sensitivity,0.8679245283018868
5322,Decision Tree,Sensitivity,0.8222222222222222
5323,Decision Tree,Sensitivity,0.8888888888888888
5324,Decision Tree,Sensitivity,1.0
5325,Linear SVM,Sensitivity,0.8
5326,Linear SVM,Sensitivity,0.9245283018867925
5327,Linear SVM,Sensitivity,0.7111111111111111
5328,Linear SVM,Sensitivity,0.9111111111111111
5329,Linear SVM,Sensitivity,0.9622641509433962
5330,DT-based Bagging,Sensitivity,0.8666666666666667
5331,DT-based Bagging,Sensitivity,0.9433962264150944
5332,DT-based Bagging,Sensitivity,0.7333333333333333
5333,DT-based Bagging,Sensitivity,0.9777777777777777
5334,DT-based Bagging,Sensitivity,1.0
5335,RandomForest,Sensitivity,0.8666666666666667
5336,RandomForest,Sensitivity,0.9245283018867925
5337,RandomForest,Sensitivity,0.7333333333333333
5338,RandomForest,Sensitivity,0.9777777777777777
5339,RandomForest,Sensitivity,0.9811320754716981
5340,AdaBoost,Sensitivity,1.0
5341,AdaBoost,Sensitivity,1.0
5342,AdaBoost,Sensitivity,0.7333333333333333
5343,AdaBoost,Sensitivity,0.9333333333333333
5344,AdaBoost,Sensitivity,0.9811320754716981
5345,GradientBoost,Sensitivity,1.0
5346,GradientBoost,Sensitivity,1.0
5347,GradientBoost,Sensitivity,0.7333333333333333
5348,GradientBoost,Sensitivity,0.9777777777777777
5349,GradientBoost,Sensitivity,1.0
5350,XGBoost,Sensitivity,0.8888888888888888
5351,XGBoost,Sensitivity,0.9622641509433962
5352,XGBoost,Sensitivity,0.7111111111111111
5353,XGBoost,Sensitivity,0.9555555555555556
5354,XGBoost,Sensitivity,1.0
5355,CatBoost,Sensitivity,0.8
5356,CatBoost,Sensitivity,0.9811320754716981
5357,CatBoost,Sensitivity,0.7333333333333333
5358,CatBoost,Sensitivity,0.9777777777777777
5359,CatBoost,Sensitivity,1.0
5360,Decision Tree,Sensitivity,0.8
5361,Decision Tree,Sensitivity,0.8679245283018868
5362,Decision Tree,Sensitivity,0.8222222222222222
5363,Decision Tree,Sensitivity,0.8888888888888888
5364,Decision Tree,Sensitivity,1.0
5365,Linear SVM,Sensitivity,0.8
5366,Linear SVM,Sensitivity,0.9245283018867925
5367,Linear SVM,Sensitivity,0.7111111111111111
5368,Linear SVM,Sensitivity,0.9111111111111111
5369,Linear SVM,Sensitivity,0.9622641509433962
5370,DT-based Bagging,Sensitivity,0.9111111111111111
5371,DT-based Bagging,Sensitivity,0.9245283018867925
5372,DT-based Bagging,Sensitivity,0.7777777777777778
5373,DT-based Bagging,Sensitivity,0.9777777777777777
5374,DT-based Bagging,Sensitivity,0.9622641509433962
5375,RandomForest,Sensitivity,0.8
5376,RandomForest,Sensitivity,0.9245283018867925
5377,RandomForest,Sensitivity,0.7333333333333333
5378,RandomForest,Sensitivity,0.9777777777777777
5379,RandomForest,Sensitivity,0.9811320754716981
5380,AdaBoost,Sensitivity,1.0
5381,AdaBoost,Sensitivity,1.0
5382,AdaBoost,Sensitivity,0.7333333333333333
5383,AdaBoost,Sensitivity,0.9555555555555556
5384,AdaBoost,Sensitivity,0.9811320754716981
5385,GradientBoost,Sensitivity,1.0
5386,GradientBoost,Sensitivity,1.0
5387,GradientBoost,Sensitivity,0.7333333333333333
5388,GradientBoost,Sensitivity,0.9777777777777777
5389,GradientBoost,Sensitivity,1.0
5390,XGBoost,Sensitivity,0.8888888888888888
5391,XGBoost,Sensitivity,0.9622641509433962
5392,XGBoost,Sensitivity,0.7111111111111111
5393,XGBoost,Sensitivity,0.9555555555555556
5394,XGBoost,Sensitivity,1.0
5395,CatBoost,Sensitivity,0.8
5396,CatBoost,Sensitivity,0.9811320754716981
5397,CatBoost,Sensitivity,0.7333333333333333
5398,CatBoost,Sensitivity,0.9777777777777777
5399,CatBoost,Sensitivity,1.0
5400,Decision Tree,Sensitivity,0.8
5401,Decision Tree,Sensitivity,0.8679245283018868
5402,Decision Tree,Sensitivity,0.8222222222222222
5403,Decision Tree,Sensitivity,0.8888888888888888
5404,Decision Tree,Sensitivity,1.0
5405,Linear SVM,Sensitivity,0.8
5406,Linear SVM,Sensitivity,0.9245283018867925
5407,Linear SVM,Sensitivity,0.7111111111111111
5408,Linear SVM,Sensitivity,0.9111111111111111
5409,Linear SVM,Sensitivity,0.9622641509433962
5410,DT-based Bagging,Sensitivity,0.8222222222222222
5411,DT-based Bagging,Sensitivity,1.0
5412,DT-based Bagging,Sensitivity,0.7333333333333333
5413,DT-based Bagging,Sensitivity,0.9555555555555556
5414,DT-based Bagging,Sensitivity,0.9811320754716981
5415,RandomForest,Sensitivity,0.8444444444444444
5416,RandomForest,Sensitivity,0.9433962264150944
5417,RandomForest,Sensitivity,0.7333333333333333
5418,RandomForest,Sensitivity,0.9777777777777777
5419,RandomForest,Sensitivity,0.9811320754716981
5420,AdaBoost,Sensitivity,1.0
5421,AdaBoost,Sensitivity,1.0
5422,AdaBoost,Sensitivity,0.7333333333333333
5423,AdaBoost,Sensitivity,0.9777777777777777
5424,AdaBoost,Sensitivity,0.9622641509433962
5425,GradientBoost,Sensitivity,1.0
5426,GradientBoost,Sensitivity,1.0
5427,GradientBoost,Sensitivity,0.7333333333333333
5428,GradientBoost,Sensitivity,0.9777777777777777
5429,GradientBoost,Sensitivity,1.0
5430,XGBoost,Sensitivity,0.8888888888888888
5431,XGBoost,Sensitivity,0.9622641509433962
5432,XGBoost,Sensitivity,0.7111111111111111
5433,XGBoost,Sensitivity,0.9555555555555556
5434,XGBoost,Sensitivity,1.0
5435,CatBoost,Sensitivity,0.8
5436,CatBoost,Sensitivity,0.9811320754716981
5437,CatBoost,Sensitivity,0.7333333333333333
5438,CatBoost,Sensitivity,0.9777777777777777
5439,CatBoost,Sensitivity,1.0
5440,Decision Tree,Sensitivity,0.8
5441,Decision Tree,Sensitivity,0.8679245283018868
5442,Decision Tree,Sensitivity,0.8222222222222222
5443,Decision Tree,Sensitivity,0.8888888888888888
5444,Decision Tree,Sensitivity,1.0
5445,Linear SVM,Sensitivity,0.8
5446,Linear SVM,Sensitivity,0.9245283018867925
5447,Linear SVM,Sensitivity,0.7111111111111111
5448,Linear SVM,Sensitivity,0.9111111111111111
5449,Linear SVM,Sensitivity,0.9622641509433962
5450,DT-based Bagging,Sensitivity,0.8222222222222222
5451,DT-based Bagging,Sensitivity,0.9245283018867925
5452,DT-based Bagging,Sensitivity,0.7333333333333333
5453,DT-based Bagging,Sensitivity,0.9777777777777777
5454,DT-based Bagging,Sensitivity,0.9811320754716981
5455,RandomForest,Sensitivity,0.8
5456,RandomForest,Sensitivity,0.9622641509433962
5457,RandomForest,Sensitivity,0.7333333333333333
5458,RandomForest,Sensitivity,0.9777777777777777
5459,RandomForest,Sensitivity,1.0
5460,AdaBoost,Sensitivity,1.0
5461,AdaBoost,Sensitivity,1.0
5462,AdaBoost,Sensitivity,0.7333333333333333
5463,AdaBoost,Sensitivity,0.9333333333333333
5464,AdaBoost,Sensitivity,0.9811320754716981
5465,GradientBoost,Sensitivity,1.0
5466,GradientBoost,Sensitivity,1.0
5467,GradientBoost,Sensitivity,0.7333333333333333
5468,GradientBoost,Sensitivity,0.9777777777777777
5469,GradientBoost,Sensitivity,1.0
5470,XGBoost,Sensitivity,0.8888888888888888
5471,XGBoost,Sensitivity,0.9622641509433962
5472,XGBoost,Sensitivity,0.7111111111111111
5473,XGBoost,Sensitivity,0.9555555555555556
5474,XGBoost,Sensitivity,1.0
5475,CatBoost,Sensitivity,0.8
5476,CatBoost,Sensitivity,0.9811320754716981
5477,CatBoost,Sensitivity,0.7333333333333333
5478,CatBoost,Sensitivity,0.9777777777777777
5479,CatBoost,Sensitivity,1.0
5480,Decision Tree,Sensitivity,0.8
5481,Decision Tree,Sensitivity,0.8679245283018868
5482,Decision Tree,Sensitivity,0.8222222222222222
5483,Decision Tree,Sensitivity,0.8888888888888888
5484,Decision Tree,Sensitivity,1.0
5485,Linear SVM,Sensitivity,0.8
5486,Linear SVM,Sensitivity,0.9245283018867925
5487,Linear SVM,Sensitivity,0.7111111111111111
5488,Linear SVM,Sensitivity,0.9111111111111111
5489,Linear SVM,Sensitivity,0.9622641509433962
5490,DT-based Bagging,Sensitivity,0.8444444444444444
5491,DT-based Bagging,Sensitivity,0.9622641509433962
5492,DT-based Bagging,Sensitivity,0.7333333333333333
5493,DT-based Bagging,Sensitivity,0.9555555555555556
5494,DT-based Bagging,Sensitivity,1.0
5495,RandomForest,Sensitivity,0.8444444444444444
5496,RandomForest,Sensitivity,0.9433962264150944
5497,RandomForest,Sensitivity,0.7333333333333333
5498,RandomForest,Sensitivity,0.9777777777777777
5499,RandomForest,Sensitivity,0.9811320754716981
5500,AdaBoost,Sensitivity,1.0
5501,AdaBoost,Sensitivity,0.9811320754716981
5502,AdaBoost,Sensitivity,0.7333333333333333
5503,AdaBoost,Sensitivity,0.9777777777777777
5504,AdaBoost,Sensitivity,0.9811320754716981
5505,GradientBoost,Sensitivity,1.0
5506,GradientBoost,Sensitivity,1.0
5507,GradientBoost,Sensitivity,0.7333333333333333
5508,GradientBoost,Sensitivity,0.9777777777777777
5509,GradientBoost,Sensitivity,1.0
5510,XGBoost,Sensitivity,0.8888888888888888
5511,XGBoost,Sensitivity,0.9622641509433962
5512,XGBoost,Sensitivity,0.7111111111111111
5513,XGBoost,Sensitivity,0.9555555555555556
5514,XGBoost,Sensitivity,1.0
5515,CatBoost,Sensitivity,0.8
5516,CatBoost,Sensitivity,0.9811320754716981
5517,CatBoost,Sensitivity,0.7333333333333333
5518,CatBoost,Sensitivity,0.9777777777777777
5519,CatBoost,Sensitivity,1.0
5520,Decision Tree,Sensitivity,0.8
5521,Decision Tree,Sensitivity,0.8679245283018868
5522,Decision Tree,Sensitivity,0.8222222222222222
5523,Decision Tree,Sensitivity,0.8888888888888888
5524,Decision Tree,Sensitivity,1.0
5525,Linear SVM,Sensitivity,0.8
5526,Linear SVM,Sensitivity,0.9245283018867925
5527,Linear SVM,Sensitivity,0.7111111111111111
5528,Linear SVM,Sensitivity,0.9111111111111111
